99100, 417, 18125, 291
99200, 4125, 17875, 5083
99300, 250, 19666, 14542
99400, 584, 17875, 10084
99500, 2250, 18584, 7125
99600, 500, 18209, 16333
99700, 333, 18000, 16166
99800, 166, 20125, 16917
99900, 291, 17958, 10208
100000, 500, 18458, 7500
100100, 51417, 51458, 48375
100200, 2291, 18167, 6500
100300, 916, 18584, 6959
100400, 333, 18125, 17125
100500, 709, 23000, 13084
100600, 750, 18042, 17000
100700, 917, 18208, 125
100800, 584, 18333, 17583
100900, 2458, 18125, 834
101000, 208, 18208, 17708
101100, 209, 17958, 13834
101200, 2292, 18083, 6959
101300, 292, 18500, 13416
101400, 2834, 18458, 15166
101500, 334, 18542, 6459
101600, 292, 18250, 14959
101700, 2084, 18666, 3209
101800, 625, 18542, 16625
101900, 375, 18292, 12125
102000, 1875, 18417, 1000
102100, 250, 19625, 19833
102200, 2041, 19958, 5250
102300, 250, 18416, 14750
102400, 417, 18375, 14833
102500, 375, 20333, 14084
102600, 292, 20084, 8666
102700, 416, 20916, 2917
102800, 250, 20250, 11542
102900, 3083, 18500, 792
103000, 291, 19167, 2833
103100, 4250, 18541, 14834
103200, 625, 20625, 10500
103300, 583, 18833, 16625
103400, 2625, 20500, 7958
103500, 250, 19041, 4375
103600, 625, 18541, 2250
103700, 1583, 18584, 14541
103800, 250, 18666, 709
103900, 2125, 19375, 7791
104000, 250, 20500, 8333
104100, 2583, 18625, 14708
104200, 250, 18959, 6417
104300, 1083, 18625, 2792
104400, 459, 25167, 6416
104500, 292, 53583, 18750
104600, 3667, 20791, 10042
104700, 166, 18833, 16917
104800, 958, 18708, 3625
104900, 375, 22709, 4875
105000, 2416, 18834, 6708
105100, 500, 20625, 6042
105200, 208, 18958, 18791
105300, 1667, 18750, 9625
105400, 500, 19167, 10208
105500, 542, 19041, 12875
105600, 1750, 19083, 13083
105700, 333, 19416, 9667
105800, 917, 26791, 12541
105900, 250, 19000, 666
106000, 958, 18959, 1666
106100, 208, 19292, 458
106200, 2959, 19125, 12375
106300, 250, 19250, 9291
106400, 792, 19166, 1792
106500, 625, 23625, 2208
106600, 459, 19167, 10917
106700, 458, 19292, 8167
106800, 1583, 19542, 12500
106900, 1584, 19167, 13250
107000, 292, 19583, 7375
107100, 209, 19208, 18959
107200, 1959, 23750, 2458
107300, 541, 19542, 4125
107400, 875, 19292, 14125
107500, 375, 19708, 1042
107600, 1375, 19458, 16708
107700, 250, 19708, 12917
107800, 750, 19375, 7958
107900, 47167, 58125, 46042
108000, 3000, 19542, 8625
108100, 625, 21583, 8208
108200, 208, 19333, 14000
108300, 3000, 19792, 9625
108400, 583, 19875, 14375
108500, 1583, 23709, 12708
108600, 208, 19625, 13166
108700, 2709, 19416, 19208
108800, 250, 20084, 4584
108900, 334, 19958, 11750
109000, 542, 20459, 10458
109100, 1625, 20166, 9041
109200, 2125, 21666, 12792
109300, 250, 19625, 9917
109400, 2542, 19541, 9459
109500, 459, 20166, 5500
109600, 3833, 21416, 7959
109700, 250, 21667, 20542
109800, 250, 19792, 13250
109900, 2584, 19541, 291
110000, 333, 20167, 14833
110100, 3166, 19666, 1416
110200, 292, 20167, 5791
110300, 7875, 20292, 8208
110400, 250, 20625, 19750
110500, 2292, 57750, 15834
110600, 500, 25375, 11916
110700, 541, 21791, 4042
110800, 1625, 21500, 7042
110900, 334, 21459, 14584
111000, 1875, 20959, 12875
111100, 292, 53125, 17250
111200, 2083, 20125, 19750
111300, 459, 20167, 16875
111400, 3250, 19916, 7292
111500, 250, 20584, 14167
111600, 750, 19958, 39458
111700, 458, 21000, 1500
111800, 458, 22917, 8541
111900, 2125, 20583, 3875
112000, 334, 21500, 750
112100, 2625, 19958, 8833
112200, 500, 20625, 9250
112300, 2458, 20125, 12542
112400, 250, 20459, 18542
112500, 2542, 20125, 3792
112600, 167, 20416, 15709
112700, 292, 20250, 11125
112800, 333, 23708, 19125
112900, 583, 21958, 9959
113000, 2500, 21166, 19708
113100, 250, 20958, 17708
113200, 2250, 20167, 15125
113300, 375, 20583, 14041
113400, 1167, 20292, 3583
113500, 1750, 20292, 3125
113600, 3750, 20417, 1417
113700, 292, 20959, 19083
113800, 333, 20542, 3959
113900, 1917, 20541, 18917
114000, 333, 22500, 6333
114100, 542, 30584, 6875
114200, 250, 22125, 959
114300, 2542, 20333, 13500
114400, 666, 20916, 12458
114500, 2042, 20625, 3292
114600, 334, 20833, 9917
114700, 2583, 20333, 18333
114800, 250, 20958, 3291
114900, 375, 20583, 16833
115000, 1792, 20916, 10125
115100, 2916, 23167, 15750
115200, 333, 21250, 8833
115300, 250, 20625, 19083
115400, 291, 20625, 7500
115500, 708, 20750, 14250
115600, 333, 21000, 13750
115700, 625, 20667, 5084
115800, 333, 22417, 2000
115900, 292, 20833, 18500
116000, 250, 20750, 18833
116100, 291, 20625, 6083
116200, 500, 20833, 14292
116300, 292, 22250, 7958
116400, 208, 20875, 16125
116500, 292, 20625, 458
116600, 292, 20875, 20833
116700, 250, 21209, 17458
116800, 291, 20708, 8834
116900, 291, 21417, 5292
117000, 208, 20750, 18666
117100, 417, 20917, 15125
117200, 208, 20917, 1458
117300, 333, 21042, 7583
117400, 208, 21042, 19791
117500, 292, 20833, 6500
117600, 208, 21042, 18792
117700, 458, 21125, 8625
117800, 208, 21125, 833
117900, 250, 20959, 16125
118000, 166, 20959, 3958
118100, 417, 21125, 20292
118200, 208, 21125, 18042
118300, 208, 20958, 292
118400, 208, 21833, 17375
118500, 250, 21208, 11833
118600, 292, 21250, 12375
118700, 75625, 21167, 15208
118800, 100292, 21959, 6500
118900, 250, 21959, 6542
119000, 417, 21500, 19750
119100, 125, 21375, 19917
119200, 375, 21250, 16541
119300, 167, 21334, 125
119400, 459, 21416, 6583
119500, 250, 21500, 2750
119600, 167, 21250, 20709
119700, 166, 21459, 20458
119800, 417, 21417, 19292
119900, 208, 21375, 12500
120000, 208, 21958, 1750
120100, 209, 21584, 2500
120200, 208, 21458, 21500
120300, 208, 21500, 12375
120400, 167, 21625, 16000
120500, 209, 21791, 3667
120600, 167, 21625, 1459
120700, 250, 22167, 14125
120800, 208, 21542, 3667
120900, 167, 22084, 1958
121000, 167, 21625, 4542
121100, 1416, 22250, 1375
121200, 208, 21750, 10750
121300, 375, 22125, 7416
121400, 209, 21625, 11542
121500, 458, 21708, 6708
121600, 209, 21875, 7834
121700, 417, 21750, 10291
121800, 292, 22333, 1708
121900, 166, 23833, 3667
122000, 208, 24500, 12500
122100, 417, 22166, 9541
122200, 250, 21833, 10833
122300, 334, 24083, 19458
122400, 167, 22250, 16708
122500, 333, 21875, 1500
122600, 166, 21916, 7708
122700, 416, 21833, 17208
122800, 208, 24292, 9541
122900, 209, 22000, 9500
123000, 167, 22042, 10584
123100, 208, 22334, 5834
123200, 208, 21833, 21000
123300, 458, 22542, 4791
123400, 125, 22042, 8084
123500, 583, 22334, 10250
123600, 166, 22000, 8500
123700, 167, 21958, 18959
123800, 542, 21959, 19125
123900, 167, 22208, 20125
124000, 167, 22083, 9625
124100, 167, 24208, 21958
124200, 333, 22000, 14209
124300, 541, 22250, 2459
124400, 250, 22333, 5666
124500, 208, 22167, 12250
124600, 167, 24625, 19333
124700, 417, 22417, 21917
124800, 250, 22292, 3375
124900, 459, 22291, 12917
125000, 209, 22375, 4125
125100, 208, 25125, 18292
125200, 208, 22542, 4792
125300, 208, 22375, 8791
125400, 208, 22708, 583
125500, 209, 22333, 1458
125600, 167, 24667, 31041
125700, 209, 25125, 16042
125800, 208, 22541, 9708
125900, 416, 22667, 10333
126000, 167, 22458, 10584
126100, 250, 22458, 11667
126200, 167, 22583, 21833
126300, 208, 22584, 958
126400, 167, 22750, 6041
126500, 208, 22584, 16375
126600, 208, 22667, 14708
126700, 209, 22625, 10708
126800, 125, 22625, 11500
126900, 208, 22916, 16500
127000, 208, 22583, 7083
127100, 209, 22709, 6542
127200, 167, 22750, 2500
127300, 3583, 22792, 6542
127400, 208, 23125, 17042
127500, 250, 22917, 1833
127600, 167, 22750, 16417
127700, 167, 23250, 16375
127800, 208, 23042, 13666
127900, 334, 23208, 21125
128000, 208, 23334, 9583
128100, 417, 23250, 3208
128200, 167, 23250, 21667
128300, 250, 22792, 17125
128400, 166, 23250, 13917
128500, 208, 23000, 3041
128600, 208, 23125, 333
128700, 209, 23083, 10667
128800, 166, 23459, 4375
128900, 209, 22958, 10708
129000, 209, 23000, 13125
129100, 375, 23084, 13208
129200, 83, 23042, 20875
129300, 334, 23416, 9708
129400, 208, 24125, 14625
129500, 291, 23125, 10333
129600, 125, 23459, 15500
129700, 167, 23500, 5709
129800, 166, 23250, 10833
129900, 208, 23125, 2458
130000, 167, 23291, 17334
130100, 166, 23209, 18792
130200, 500, 23292, 5583
130300, 167, 23292, 17084
130400, 292, 23333, 10083
130500, 208, 23333, 12041
130600, 416, 23375, 15708
130700, 167, 23292, 11500
130800, 333, 23417, 20042
130900, 167, 23333, 16542
131000, 208, 23416, 12583
131100, 167, 23500, 9417
131200, 417, 23834, 3875
131300, 166, 23459, 5625
131400, 208, 23458, 16125
131500, 125, 23458, 15708
131600, 125, 23583, 7875
131700, 208, 23584, 14167
131800, 167, 23666, 22750
131900, 125, 23833, 20041
132000, 208, 24250, 22041
132100, 167, 23416, 12958
132200, 166, 23459, 6000
132300, 167, 23625, 4042
132400, 125, 23667, 13166
132500, 333, 23750, 23083
132600, 208, 23750, 15167
132700, 417, 23750, 2333
132800, 166, 23958, 10875
132900, 167, 23750, 21250
133000, 167, 23834, 21375
133100, 375, 23833, 5417
133200, 208, 23958, 16000
133300, 208, 23833, 3333
133400, 167, 23958, 4708
133500, 250, 24084, 16500
133600, 167, 24792, 22750
133700, 167, 23959, 18750
133800, 208, 24583, 4583
133900, 125, 24041, 14041
134000, 208, 24250, 11791
134100, 167, 24000, 4500
134200, 333, 24334, 20250
134300, 125, 24125, 20709
134400, 333, 24583, 11125
134500, 167, 24209, 14333
134600, 375, 24542, 4750
134700, 209, 24125, 26959
134800, 125, 24708, 19916
134900, 500, 26708, 14541
135000, 125, 24917, 6334
135100, 125, 24542, 4334
135200, 125, 24291, 19917
135300, 542, 24459, 625
135400, 125, 24459, 23000
135500, 333, 24333, 10959
135600, 166, 24125, 19583
135700, 375, 24292, 5917
135800, 208, 24416, 458
135900, 208, 25167, 19583
136000, 417, 24666, 9250
136100, 209, 24375, 1125
136200, 292, 24458, 3459
136300, 125, 24625, 2917
136400, 250, 24500, 6083
136500, 209, 24709, 6750
136600, 209, 24542, 20834
136700, 167, 24875, 167
136800, 167, 24583, 2667
136900, 250, 25125, 18250
137000, 208, 25250, 7375
137100, 250, 25166, 3959
137200, 250, 24666, 15292
137300, 333, 25167, 23834
137400, 125, 24791, 792
137500, 208, 25208, 8959
137600, 167, 24708, 15875
137700, 208, 25250, 8375
137800, 209, 24750, 7375
137900, 208, 24917, 7958
138000, 208, 24917, 23750
138100, 125, 24792, 20500
138200, 250, 24750, 10417
138300, 208, 24792, 12416
138400, 167, 24750, 8750
138500, 125, 24750, 20833
138600, 1375, 25042, 9416
138700, 208, 25333, 2375
138800, 250, 24958, 6000
138900, 208, 25166, 19917
139000, 209, 25459, 15042
139100, 375, 24917, 9417
139200, 167, 25041, 20291
139300, 167, 25458, 6416
139400, 209, 25041, 10542
139500, 417, 25333, 4125
139600, 167, 25084, 21125
139700, 125, 25625, 10834
139800, 208, 25042, 20375
139900, 167, 25709, 2042
140000, 250, 25500, 250
140100, 125, 25166, 22000
140200, 291, 25250, 20833
140300, 167, 25250, 11583
140400, 166, 26916, 8583
140500, 416, 25208, 5166
140600, 250, 25250, 14875
140700, 208, 25292, 21333
140800, 83, 25250, 22875
140900, 416, 25625, 4291
141000, 167, 25250, 24042
141100, 167, 25416, 13791
141200, 167, 25292, 15000
141300, 208, 27875, 17458
141400, 167, 25417, 11375
141500, 167, 25459, 24792
141600, 208, 25500, 18209
141700, 167, 26333, 9875
141800, 208, 25417, 1500
141900, 83, 25625, 18916
142000, 209, 25667, 10250
142100, 250, 25583, 1875
142200, 209, 25500, 16834
142300, 1708, 25708, 15084
142400, 167, 25709, 12791
142500, 250, 25709, 20208
142600, 166, 25666, 1250
142700, 208, 26209, 18208
142800, 250, 25417, 5167
142900, 167, 25625, 750
143000, 333, 25959, 3625
143100, 209, 25708, 25834
143200, 166, 25834, 21625
143300, 208, 25792, 13375
143400, 167, 26042, 17292
143500, 417, 25792, 9542
143600, 167, 25833, 21542
143700, 208, 25875, 625
143800, 167, 25875, 4041
143900, 209, 25959, 3042
144000, 208, 26084, 20833
144100, 125, 26208, 13125
144200, 18959, 25959, 16750
144300, 167, 26584, 21666
144400, 250, 26000, 5375
144500, 166, 26500, 12000
144600, 167, 26791, 20416
144700, 167, 26083, 16750
144800, 167, 26042, 4584
144900, 459, 26084, 4916
145000, 167, 26208, 22750
145100, 292, 25958, 3334
145200, 45541, 27250, 19625
145300, 291, 26416, 5833
145400, 417, 26250, 16583
145500, 250, 26208, 2417
145600, 291, 26708, 11125
145700, 208, 26250, 10958
145800, 250, 26583, 20125
145900, 250, 26250, 24750
146000, 250, 26291, 2084
146100, 250, 26333, 20208
146200, 208, 26292, 6583
146300, 250, 26291, 22250
146400, 375, 26958, 25583
146500, 208, 26416, 8208
146600, 250, 26459, 3208
146700, 208, 26416, 15208
146800, 208, 26500, 1250
146900, 458, 26792, 24542
147000, 208, 26417, 11917
147100, 292, 26583, 16459
147200, 166, 26541, 7417
147300, 208, 26750, 24958
147400, 292, 26500, 14458
147500, 125, 26583, 4584
147600, 583, 26500, 10625
147700, 167, 26334, 8292
147800, 500, 26709, 2750
147900, 250, 26708, 4667
148000, 208, 26792, 16625
148100, 166, 26708, 1917
148200, 208, 27166, 19167
148300, 417, 26708, 9917
148400, 250, 26917, 15750
148500, 208, 26833, 6125
148600, 416, 26750, 14583
148700, 208, 27000, 11750
148800, 167, 26833, 12333
148900, 167, 27375, 20666
149000, 125, 27042, 4125
149100, 375, 26625, 24750
149200, 208, 27250, 14667
149300, 250, 27291, 792
149400, 459, 26958, 7916
149500, 209, 26959, 5792
149600, 167, 26917, 8250
149700, 208, 27042, 5333
149800, 417, 26959, 18208
149900, 500, 28750, 6375
150000, 209, 27042, 11542
150100, 334, 27708, 13917
150200, 166, 27042, 23125
150300, 208, 27000, 22958
150400, 208, 27333, 12291
150500, 208, 27041, 17792
150600, 166, 27125, 14875
150700, 209, 27167, 6209
150800, 250, 27750, 11709
150900, 166, 27208, 10250
151000, 125, 27208, 19458
151100, 375, 27292, 11000
151200, 208, 27250, 13375
151300, 167, 27500, 11041
151400, 417, 27333, 6958
151500, 125, 27917, 3000
151600, 208, 27375, 8875
151700, 458, 27667, 13750
151800, 125, 27375, 15083
151900, 166, 27208, 23042
152000, 209, 27667, 4584
152100, 167, 27458, 24584
152200, 791, 27625, 13250
152300, 167, 27458, 13667
152400, 125, 27416, 5334
152500, 167, 27917, 667
152600, 209, 28000, 7459
152700, 292, 27584, 19792
152800, 166, 27583, 17750
152900, 166, 27583, 26708
153000, 500, 27708, 2459
153100, 208, 27708, 15792
153200, 417, 27625, 7875
153300, 167, 27792, 4125
153400, 500, 27792, 14625
153500, 125, 27750, 21041
153600, 125, 27750, 26542
153700, 250, 27750, 5041
153800, 417, 27750, 20875
153900, 208, 28167, 11500
154000, 292, 27833, 24209
154100, 125, 27875, 26625
154200, 250, 27833, 625
154300, 125, 27834, 23750
154400, 250, 27833, 21875
154500, 333, 28416, 21416
154600, 458, 27959, 19916
154700, 167, 27959, 19417
154800, 417, 28041, 14292
154900, 208, 27834, 16500
155000, 291, 27959, 4250
155100, 334, 27958, 10334
155200, 250, 27917, 5667
155300, 458, 28042, 12917
155400, 166, 28041, 12917
155500, 208, 28416, 16416
155600, 333, 28125, 22666
155700, 208, 28709, 2000
155800, 417, 28375, 10667
155900, 208, 28209, 22542
156000, 208, 28333, 875
156100, 167, 28250, 10291
156200, 375, 28333, 24333
156300, 166, 28250, 22750
156400, 250, 28250, 7708
156500, 167, 28416, 25541
156600, 209, 28792, 7292
156700, 209, 28917, 16500
156800, 167, 28667, 7042
156900, 209, 28250, 8084
157000, 125, 28459, 5583
157100, 208, 28750, 12417
157200, 208, 28417, 26041
157300, 209, 28417, 5584
157400, 208, 28417, 13083
157500, 167, 28709, 28125
157600, 166, 28542, 22208
157700, 209, 29042, 24667
157800, 208, 28542, 22333
157900, 167, 28250, 1042
158000, 1958, 28583, 11125
158100, 334, 28625, 15666
158200, 167, 29167, 14041
158300, 250, 29042, 17875
158400, 375, 28709, 28000
158500, 125, 28750, 3042
158600, 166, 28667, 15833
158700, 458, 29000, 4959
158800, 167, 28709, 5292
158900, 291, 29333, 19500
159000, 208, 28709, 4458
159100, 209, 29375, 12792
159200, 416, 28750, 5166
159300, 209, 28792, 19125
159400, 333, 28791, 24084
159500, 416, 28875, 6167
159600, 166, 29458, 15167
159700, 875, 39167, 12458
159800, 3833, 30375, 27084
159900, 250, 29417, 21959
160000, 250, 28875, 3042
160100, 625, 29000, 26625
160200, 250, 29167, 250
160300, 375, 29083, 27834
160400, 459, 29208, 4167
160500, 709, 28834, 15583
160600, 250, 30417, 12417
160700, 250, 29667, 15375
160800, 208, 29083, 18542
160900, 1166, 29458, 19167
161000, 209, 29333, 18625
161100, 292, 29166, 25084
161200, 209, 29792, 5209
161300, 500, 29167, 8125
161400, 167, 29209, 10500
161500, 458, 29250, 26666
161600, 209, 29709, 27834
161700, 208, 29292, 15458
161800, 250, 29292, 3459
161900, 167, 29417, 19584
162000, 209, 30000, 5667
162100, 500, 29375, 22917
162200, 167, 29334, 26041
162300, 208, 29500, 8334
162400, 583, 29458, 1000
162500, 166, 30083, 25000
162600, 541, 29500, 17208
162700, 458, 29542, 11625
162800, 167, 29458, 20500
162900, 417, 29500, 25750
163000, 167, 29458, 19750
163100, 250, 30083, 11125
163200, 458, 29542, 11541
163300, 125, 29583, 11625
163400, 166, 29875, 14250
163500, 33875, 745458, 25167
163600, 3000, 127958, 65250
163700, 1666, 139083, 25750
163800, 1417, 100750, 23750
163900, 2333, 70959, 12875
164000, 9083, 75541, 17458
164100, 52500, 86042, 28375
164200, 625, 61750, 28209
164300, 292, 29958, 10958
164400, 291, 29750, 23750
164500, 333, 29833, 19500
164600, 292, 29791, 9333
164700, 333, 30125, 1625
164800, 250, 29958, 4500
164900, 292, 29834, 19416
165000, 208, 30500, 3125
165100, 250, 30000, 4417
165200, 208, 29875, 1250
165300, 10125, 29958, 23708
165400, 375, 30291, 24500
165500, 292, 30125, 16166
165600, 583, 30375, 6917
165700, 250, 30250, 8750
165800, 250, 30166, 13500
165900, 417, 30084, 21791
166000, 250, 30166, 2084
166100, 250, 30125, 9000
166200, 250, 30167, 17500
166300, 292, 30208, 13667
166400, 250, 30208, 26417
166500, 250, 31125, 24375
166600, 500, 30208, 27666
166700, 250, 30334, 3208
166800, 375, 30250, 11625
166900, 708, 30375, 20166
167000, 334, 30583, 12459
167100, 333, 30333, 29000
167200, 375, 30375, 1583
167300, 250, 30333, 2125
167400, 250, 31583, 2084
167500, 792, 30333, 9792
167600, 291, 30458, 14250
167700, 208, 33667, 16541
167800, 250, 30458, 13958
167900, 250, 30375, 14000
168000, 292, 30500, 8666
168100, 292, 30584, 13917
168200, 1208, 30583, 20666
168300, 292, 30708, 22958
168400, 166, 30708, 28500
168500, 500, 30667, 24417
168600, 208, 30541, 16416
168700, 250, 30709, 13250
168800, 500, 30708, 23583
168900, 291, 30583, 28500
169000, 416, 30708, 18958
169100, 500, 30750, 2583
169200, 333, 30792, 7500
169300, 333, 30667, 19708
169400, 250, 30916, 4500
169500, 250, 30792, 27417
169600, 291, 31458, 12125
169700, 375, 30875, 12875
169800, 541, 30833, 18458
169900, 209, 30791, 14250
170000, 291, 31084, 4583
170100, 292, 30917, 11167
170200, 250, 30916, 2292
170300, 292, 31375, 16292
170400, 375, 31000, 26959
170500, 250, 31042, 29459
170600, 334, 30959, 7542
170700, 250, 31583, 21708
170800, 292, 31000, 15750
170900, 58959, 32708, 18292
171000, 792, 62166, 11000
171100, 542, 31375, 30333
171200, 375, 31458, 2709
171300, 208, 31167, 29292
171400, 667, 31208, 7791
171500, 292, 31250, 3583
171600, 333, 31292, 21708
171700, 666, 31333, 14250
171800, 334, 31250, 6875
171900, 334, 31917, 10791
172000, 458, 31292, 18083
172100, 375, 31333, 2833
172200, 250, 31292, 30167
172300, 458, 31333, 17458
172400, 333, 31500, 23250
172500, 333, 31500, 4292
172600, 541, 31333, 8416
172700, 375, 31416, 14000
172800, 208, 31375, 30375
172900, 292, 31666, 11041
173000, 250, 31375, 20167
173100, 542, 31417, 15625
173200, 291, 31500, 17042
173300, 250, 31500, 28250
173400, 333, 31459, 19917
173500, 250, 31625, 10167
173600, 250, 31708, 21000
173700, 333, 31542, 14583
173800, 250, 31583, 29125
173900, 291, 31709, 16958
174000, 292, 32000, 9708
174100, 208, 31708, 31166
174200, 208, 31667, 17667
174300, 208, 31750, 30625
174400, 542, 32250, 11583
174500, 584, 31709, 459
174600, 208, 31750, 19542
174700, 167, 32292, 26959
174800, 459, 31875, 30166
174900, 333, 31792, 7375
175000, 333, 32458, 4750
175100, 250, 31833, 23041
175200, 334, 31917, 10084
175300, 250, 32500, 23916
175400, 333, 31959, 21750
175500, 291, 32166, 20333
175600, 250, 32625, 23000
175700, 250, 31875, 25542
175800, 250, 31917, 32208
175900, 167, 32625, 31958
176000, 375, 32042, 8625
176100, 292, 32042, 13958
176200, 12833, 32542, 28208
176300, 291, 32041, 17042
176400, 292, 32083, 19125
176500, 250, 32583, 22834
176600, 292, 32292, 15250
176700, 292, 32084, 2750
176800, 292, 32750, 18209
176900, 208, 32084, 32125
177000, 291, 32166, 4959
177100, 19292, 32334, 19250
177200, 1458, 32167, 9917
177300, 333, 32292, 29125
177400, 250, 32792, 12250
177500, 292, 32667, 5958
177600, 541, 32292, 4917
177700, 250, 32292, 917
177800, 209, 32333, 10584
177900, 542, 32917, 5834
178000, 375, 32708, 7958
178100, 250, 32458, 8334
178200, 250, 34042, 29750
178300, 500, 32375, 11625
178400, 291, 32458, 32250
178500, 208, 32541, 10792
178600, 458, 32500, 26333
178700, 542, 32500, 9250
178800, 250, 32542, 6458
178900, 250, 32667, 26333
179000, 417, 32625, 27958
179100, 375, 32542, 2958
179200, 250, 32666, 7833
179300, 1041, 33833, 59625
179400, 333, 63834, 16084
179500, 583, 32708, 2167
179600, 292, 32625, 15875
179700, 292, 32667, 20542
179800, 542, 32666, 6500
179900, 292, 32709, 16333
180000, 292, 32750, 17292
180100, 209, 32709, 15375
180200, 292, 32667, 2875
180300, 292, 32792, 542
180400, 208, 32708, 4541
180500, 250, 32750, 31292
180600, 625, 32833, 4791
180700, 334, 32917, 27125
180800, 333, 32917, 18292
180900, 292, 33167, 15667
181000, 500, 33416, 7292
181100, 208, 33125, 16167
181200, 250, 32875, 21917
181300, 500, 32959, 13500
181400, 375, 33042, 32875
181500, 333, 33083, 19417
181600, 292, 33417, 27958
181700, 291, 33292, 4292
181800, 250, 33166, 16541
181900, 208, 33083, 16625
182000, 208, 33667, 14917
182100, 208, 33125, 9125
182200, 209, 33375, 26834
182300, 292, 33708, 25583
182400, 250, 33875, 25750
182500, 250, 33250, 25458
182600, 209, 33417, 32292
182700, 209, 33833, 30292
182800, 250, 34417, 28375
182900, 250, 33917, 10875
183000, 2000, 33500, 20667
183100, 208, 33625, 17833
183200, 292, 33958, 13917
183300, 292, 33875, 13208
183400, 291, 33416, 15583
183500, 250, 33375, 27708
183600, 250, 33291, 31333
183700, 417, 33375, 13250
183800, 458, 33625, 26416
183900, 250, 33917, 15166
184000, 250, 34000, 28125
184100, 458, 33500, 19125
184200, 333, 33834, 9166
184300, 250, 33541, 625
184400, 291, 33542, 15625
184500, 584, 33583, 6417
184600, 291, 33958, 167
184700, 458, 33750, 25125
184800, 292, 33625, 6750
184900, 291, 33584, 3333
185000, 291, 33667, 9334
185100, 291, 33583, 27375
185200, 208, 33792, 33125
185300, 292, 33792, 27791
185400, 208, 33750, 30083
185500, 417, 33750, 17542
185600, 208, 33750, 25833
185700, 250, 33875, 20458
185800, 333, 33792, 17125
185900, 333, 33792, 10417
186000, 416, 34375, 8791
186100, 250, 33833, 20083
186200, 250, 33875, 31708
186300, 458, 34000, 27167
186400, 166, 34042, 33583
186500, 333, 34084, 15041
186600, 292, 33958, 12292
186700, 250, 34083, 20208
186800, 208, 33916, 21917
186900, 292, 34166, 7792
187000, 250, 34084, 31166
187100, 250, 34125, 1333
187200, 625, 34125, 4292
187300, 292, 34167, 19250
187400, 250, 34500, 17250
187500, 458, 34625, 28125
187600, 333, 34125, 5083
187700, 250, 34167, 25791
187800, 250, 34250, 9875
187900, 167, 34334, 14416
188000, 292, 34250, 11125
188100, 292, 34292, 15250
188200, 208, 34500, 32125
188300, 542, 34334, 6291
188400, 334, 34333, 26000
188500, 292, 34333, 19417
188600, 209, 34917, 17917
188700, 250, 34459, 24250
188800, 333, 34500, 3875
188900, 291, 34917, 20750
189000, 292, 34500, 1250
189100, 292, 34459, 25542
189200, 209, 34458, 21084
189300, 291, 34542, 13500
189400, 333, 34708, 18417
189500, 291, 34750, 18417
189600, 250, 34583, 21375
189700, 292, 34625, 4459
189800, 292, 34667, 26500
189900, 209, 34625, 23084
190000, 250, 35208, 18333
190100, 291, 34708, 1083
190200, 250, 34708, 3875
190300, 2792, 34666, 29375
190400, 291, 54125, 8500
190500, 250, 34958, 8125
190600, 500, 34666, 10375
190700, 208, 34667, 11708
190800, 291, 34666, 19542
190900, 208, 35042, 23833
191000, 333, 35375, 7208
191100, 458, 34709, 7375
191200, 250, 34959, 11875
191300, 250, 35166, 13958
191400, 416, 34959, 14750
191500, 291, 35208, 30292
191600, 208, 35125, 25250
191700, 375, 35125, 27542
191800, 166, 35166, 12209
191900, 208, 35125, 34208
192000, 333, 35042, 2500
192100, 333, 35666, 28333
192200, 292, 35125, 18250
192300, 500, 35250, 25292
192400, 291, 35250, 21250
192500, 250, 35084, 16375
192600, 291, 35333, 27667
192700, 250, 35209, 26333
192800, 208, 35125, 29166
192900, 250, 35375, 33750
193000, 209, 35083, 18417
193100, 292, 35334, 30500
193200, 292, 35250, 24875
193300, 291, 35167, 31875
193400, 167, 43083, 31334
193500, 7875, 35250, 20459
193600, 250, 35667, 12375
193700, 208, 35375, 34958
193800, 250, 35292, 22167
193900, 292, 35666, 19458
194000, 333, 35500, 17041
194100, 292, 35375, 1625
194200, 208, 35459, 29958
194300, 208, 35459, 5958
194400, 250, 35500, 13000
194500, 292, 35625, 32834
194600, 333, 35417, 17375
194700, 292, 36792, 28209
194800, 250, 54916, 29542
194900, 333, 35542, 7917
195000, 250, 35625, 31292
195100, 1459, 36250, 7458
195200, 333, 35959, 24416
195300, 625, 36292, 5416
195400, 250, 35542, 22458
195500, 583, 35583, 2500
195600, 417, 35750, 32500
195700, 333, 35792, 28625
195800, 584, 36042, 32292
195900, 209, 35792, 35209
196000, 333, 35834, 21291
196100, 375, 35875, 23500
196200, 292, 36125, 4708
196300, 208, 35833, 19333
196400, 292, 35791, 35417
196500, 208, 35792, 31958
196600, 250, 36333, 24958
196700, 459, 36292, 6833
196800, 250, 35875, 22250
196900, 292, 35875, 7625
197000, 208, 41834, 31208
197100, 541, 36500, 17125
197200, 291, 35959, 5250
197300, 292, 35917, 36000
197400, 250, 36041, 8958
197500, 250, 36292, 35417
197600, 250, 36083, 13500
197700, 292, 36000, 18334
197800, 208, 36125, 4541
197900, 250, 36000, 23083
198000, 250, 36209, 13625
198100, 1833, 36083, 32334
198200, 291, 36042, 21083
198300, 333, 36292, 15041
198400, 250, 36291, 18500
198500, 250, 36333, 20125
198600, 334, 36208, 12375
